"id","name","archetype","home_city","level_policy","team_theme","starts_battle","reward_marks","dialogue_key","world_role","placed_in_world","placement_kind","can_have_legendary"
"NPC0176","Talia Rook","prism_student","city_26","fixed_first_clear","frost","talk_to_battle","542","dlg_npc0176","fixed_world_battle","true","route_city_dungeon","false"
"NPC0177","Uma Fenn","field_medic","city_27","fixed_first_clear","metal","talk_to_battle","559","dlg_npc0177","fixed_world_battle","true","route_city_dungeon","false"
"NPC0178","Venn Wren","storm_sailor","city_28","fixed_first_clear","shade","talk_to_battle","576","dlg_npc0178","fixed_world_battle","true","route_city_dungeon","false"
"NPC0179","Wren Pell","archive_duelist","city_29","fixed_first_clear","radiant","talk_to_battle","593","dlg_npc0179","fixed_world_battle","true","route_city_dungeon","false"
"NPC0180","Xara Thane","postgame_master","city_30","fixed_first_clear","mind","talk_to_battle","610","dlg_npc0180","fixed_world_battle","true","route_city_dungeon","false"
"NPC0181","Yven Silt","route_binder","city_01","fixed_first_clear","echo","talk_to_battle","627","dlg_npc0181","fixed_world_battle","true","route_city_dungeon","false"
"NPC0182","Zale Keir","city_binder","city_02","fixed_first_clear","mind","talk_to_battle","644","dlg_npc0182","fixed_world_battle","true","route_city_dungeon","false"
"NPC0183","Ari Noct","arena_apprentice","city_03","fixed_first_clear","ember","talk_to_battle","661","dlg_npc0183","fixed_world_battle","true","route_city_dungeon","false"
"NPC0184","Bela Arc","veyr_scout","city_04","fixed_first_clear","tide","talk_to_battle","678","dlg_npc0184","fixed_world_battle","true","route_city_dungeon","false"
"NPC0185","Cato Holt","relic_hunter","city_05","fixed_first_clear","verdance","talk_to_battle","695","dlg_npc0185","fixed_world_battle","true","route_city_dungeon","false"
"NPC0186","Dena Sol","prism_student","city_06","fixed_first_clear","stone","talk_to_battle","712","dlg_npc0186","fixed_world_battle","true","route_city_dungeon","false"
"NPC0187","Eron Maren","field_medic","city_07","fixed_first_clear","gale","talk_to_battle","729","dlg_npc0187","fixed_world_battle","true","route_city_dungeon","false"
"NPC0188","Fia Tor","storm_sailor","city_08","fixed_first_clear","spark","talk_to_battle","746","dlg_npc0188","fixed_world_battle","true","route_city_dungeon","false"
"NPC0189","Garr Vale","archive_duelist","city_09","fixed_first_clear","frost","talk_to_battle","763","dlg_npc0189","fixed_world_battle","true","route_city_dungeon","false"
"NPC0190","Hale Quill","postgame_master","city_10","fixed_first_clear","metal","talk_to_battle","780","dlg_npc0190","fixed_world_battle","true","route_city_dungeon","false"
"NPC0191","Ira Nox","route_binder","city_11","fixed_first_clear","shade","talk_to_battle","797","dlg_npc0191","fixed_world_battle","true","route_city_dungeon","false"
"NPC0192","Juno Reed","city_binder","city_12","fixed_first_clear","radiant","talk_to_battle","814","dlg_npc0192","fixed_world_battle","true","route_city_dungeon","false"
"NPC0193","Kira Esh","arena_apprentice","city_13","fixed_first_clear","mind","talk_to_battle","831","dlg_npc0193","fixed_world_battle","true","route_city_dungeon","false"
"NPC0194","Lio Rusk","veyr_scout","city_14","fixed_first_clear","echo","talk_to_battle","848","dlg_npc0194","fixed_world_battle","true","route_city_dungeon","false"
"NPC0195","Mira Voss","relic_hunter","city_15","fixed_first_clear","echo","talk_to_battle","865","dlg_npc0195","fixed_world_battle","true","route_city_dungeon","false"
"NPC0196","Nox Rook","prism_student","city_16","fixed_first_clear","ember","talk_to_battle","882","dlg_npc0196","fixed_world_battle","true","route_city_dungeon","false"
"NPC0197","Oren Fenn","field_medic","city_17","fixed_first_clear","tide","talk_to_battle","899","dlg_npc0197","fixed_world_battle","true","route_city_dungeon","false"
"NPC0198","Pax Wren","storm_sailor","city_18","fixed_first_clear","verdance","talk_to_battle","916","dlg_npc0198","fixed_world_battle","true","route_city_dungeon","false"
"NPC0199","Quin Pell","archive_duelist","city_19","fixed_first_clear","stone","talk_to_battle","933","dlg_npc0199","fixed_world_battle","true","route_city_dungeon","false"
"NPC0200","Rhea Thane","postgame_master","city_20","fixed_first_clear","gale","talk_to_battle","950","dlg_npc0200","fixed_world_battle","true","route_city_dungeon","false"
"NPC0201","Senn Silt","route_binder","city_21","fixed_first_clear","spark","talk_to_battle","967","dlg_npc0201","fixed_world_battle","true","route_city_dungeon","false"
"NPC0202","Talia Keir","city_binder","city_22","fixed_first_clear","frost","talk_to_battle","984","dlg_npc0202","fixed_world_battle","true","route_city_dungeon","false"
"NPC0203","Uma Noct","arena_apprentice","city_23","fixed_first_clear","metal","talk_to_battle","1001","dlg_npc0203","fixed_world_battle","true","route_city_dungeon","false"
"NPC0204","Venn Arc","veyr_scout","city_24","fixed_first_clear","shade","talk_to_battle","1018","dlg_npc0204","fixed_world_battle","true","route_city_dungeon","false"
"NPC0205","Wren Holt","relic_hunter","city_25","fixed_first_clear","radiant","talk_to_battle","1035","dlg_npc0205","fixed_world_battle","true","route_city_dungeon","false"
"NPC0206","Xara Sol","prism_student","city_26","fixed_first_clear","mind","talk_to_battle","1052","dlg_npc0206","fixed_world_battle","true","route_city_dungeon","false"
"NPC0207","Yven Maren","field_medic","city_27","fixed_first_clear","echo","talk_to_battle","1069","dlg_npc0207","fixed_world_battle","true","route_city_dungeon","false"
"NPC0208","Zale Tor","storm_sailor","city_28","fixed_first_clear","shade","talk_to_battle","1086","dlg_npc0208","fixed_world_battle","true","route_city_dungeon","false"
"NPC0209","Ari Vale","archive_duelist","city_29","fixed_first_clear","ember","talk_to_battle","1103","dlg_npc0209","fixed_world_battle","true","route_city_dungeon","false"
"NPC0210","Bela Quill","postgame_master","city_30","fixed_first_clear","tide","talk_to_battle","1120","dlg_npc0210","fixed_world_battle","true","route_city_dungeon","false"
"NPC0211","Cato Nox","route_binder","city_01","fixed_first_clear","verdance","talk_to_battle","1137","dlg_npc0211","fixed_world_battle","true","route_city_dungeon","false"
"NPC0212","Dena Reed","city_binder","city_02","fixed_first_clear","stone","talk_to_battle","1154","dlg_npc0212","fixed_world_battle","true","route_city_dungeon","false"
"NPC0213","Eron Esh","arena_apprentice","city_03","fixed_first_clear","gale","talk_to_battle","1171","dlg_npc0213","fixed_world_battle","true","route_city_dungeon","false"
"NPC0214","Fia Rusk","veyr_scout","city_04","fixed_first_clear","spark","talk_to_battle","1188","dlg_npc0214","fixed_world_battle","true","route_city_dungeon","false"
"NPC0215","Garr Voss","relic_hunter","city_05","fixed_first_clear","frost","talk_to_battle","1205","dlg_npc0215","fixed_world_battle","true","route_city_dungeon","false"
"NPC0216","Hale Rook","prism_student","city_06","fixed_first_clear","metal","talk_to_battle","1222","dlg_npc0216","fixed_world_battle","true","route_city_dungeon","false"
"NPC0217","Ira Fenn","field_medic","city_07","fixed_first_clear","shade","talk_to_battle","1239","dlg_npc0217","fixed_world_battle","true","route_city_dungeon","false"
"NPC0218","Juno Wren","storm_sailor","city_08","fixed_first_clear","radiant","talk_to_battle","1256","dlg_npc0218","fixed_world_battle","true","route_city_dungeon","false"
"NPC0219","Kira Pell","archive_duelist","city_09","fixed_first_clear","mind","talk_to_battle","1273","dlg_npc0219","fixed_world_battle","true","route_city_dungeon","false"
"NPC0220","Lio Thane","postgame_master","city_10","fixed_first_clear","echo","talk_to_battle","1290","dlg_npc0220","fixed_world_battle","true","route_city_dungeon","false"
"NPC0221","Mira Silt","route_binder","city_11","fixed_first_clear","radiant","talk_to_battle","1307","dlg_npc0221","fixed_world_battle","true","route_city_dungeon","false"
"NPC0222","Nox Keir","city_binder","city_12","fixed_first_clear","ember","talk_to_battle","1324","dlg_npc0222","fixed_world_battle","true","route_city_dungeon","false"
"NPC0223","Oren Noct","arena_apprentice","city_13","fixed_first_clear","tide","talk_to_battle","1341","dlg_npc0223","fixed_world_battle","true","route_city_dungeon","false"
"NPC0224","Pax Arc","veyr_scout","city_14","fixed_first_clear","verdance","talk_to_battle","1358","dlg_npc0224","fixed_world_battle","true","route_city_dungeon","false"
"NPC0225","Quin Holt","relic_hunter","city_15","fixed_first_clear","stone","talk_to_battle","1375","dlg_npc0225","fixed_world_battle","true","route_city_dungeon","false"
"NPC0226","Rhea Sol","prism_student","city_16","fixed_first_clear","gale","talk_to_battle","1392","dlg_npc0226","fixed_world_battle","true","route_city_dungeon","false"
"NPC0227","Senn Maren","field_medic","city_17","fixed_first_clear","spark","talk_to_battle","1409","dlg_npc0227","fixed_world_battle","true","route_city_dungeon","false"
"NPC0228","Talia Tor","storm_sailor","city_18","fixed_first_clear","frost","talk_to_battle","1426","dlg_npc0228","fixed_world_battle","true","route_city_dungeon","false"
"NPC0229","Uma Vale","archive_duelist","city_19","fixed_first_clear","metal","talk_to_battle","1443","dlg_npc0229","fixed_world_battle","true","route_city_dungeon","false"
"NPC0230","Venn Quill","postgame_master","city_20","fixed_first_clear","shade","talk_to_battle","1460","dlg_npc0230","fixed_world_battle","true","route_city_dungeon","false"
"NPC0231","Wren Nox","route_binder","city_21","fixed_first_clear","radiant","talk_to_battle","1477","dlg_npc0231","fixed_world_battle","true","route_city_dungeon","false"
"NPC0232","Xara Reed","city_binder","city_22","fixed_first_clear","mind","talk_to_battle","1494","dlg_npc0232","fixed_world_battle","true","route_city_dungeon","false"
"NPC0233","Yven Esh","arena_apprentice","city_23","fixed_first_clear","echo","talk_to_battle","1511","dlg_npc0233","fixed_world_battle","true","route_city_dungeon","false"
"NPC0234","Zale Rusk","veyr_scout","city_24","fixed_first_clear","mind","talk_to_battle","1528","dlg_npc0234","fixed_world_battle","true","route_city_dungeon","false"
"NPC0235","Ari Voss","relic_hunter","city_25","fixed_first_clear","ember","talk_to_battle","1545","dlg_npc0235","fixed_world_battle","true","route_city_dungeon","false"
"NPC0236","Bela Rook","prism_student","city_26","fixed_first_clear","tide","talk_to_battle","1562","dlg_npc0236","fixed_world_battle","true","route_city_dungeon","false"
"NPC0237","Cato Fenn","field_medic","city_27","fixed_first_clear","verdance","talk_to_battle","1579","dlg_npc0237","fixed_world_battle","true","route_city_dungeon","false"
"NPC0238","Dena Wren","storm_sailor","city_28","fixed_first_clear","stone","talk_to_battle","1596","dlg_npc0238","fixed_world_battle","true","route_city_dungeon","false"
"NPC0239","Eron Pell","archive_duelist","city_29","fixed_first_clear","gale","talk_to_battle","1613","dlg_npc0239","fixed_world_battle","true","route_city_dungeon","false"
"NPC0240","Fia Thane","postgame_master","city_30","fixed_first_clear","spark","talk_to_battle","1630","dlg_npc0240","fixed_world_battle","true","route_city_dungeon","false"
"NPC0241","Garr Silt","route_binder","city_01","fixed_first_clear","frost","talk_to_battle","1647","dlg_npc0241","fixed_world_battle","true","route_city_dungeon","false"
"NPC0242","Hale Keir","city_binder","city_02","fixed_first_clear","metal","talk_to_battle","1664","dlg_npc0242","fixed_world_battle","true","route_city_dungeon","false"
"NPC0243","Ira Noct","arena_apprentice","city_03","fixed_first_clear","shade","talk_to_battle","1681","dlg_npc0243","fixed_world_battle","true","route_city_dungeon","false"
"NPC0244","Juno Arc","veyr_scout","city_04","fixed_first_clear","radiant","talk_to_battle","1698","dlg_npc0244","fixed_world_battle","true","route_city_dungeon","false"
"NPC0245","Kira Holt","relic_hunter","city_05","fixed_first_clear","mind","talk_to_battle","1715","dlg_npc0245","fixed_world_battle","true","route_city_dungeon","false"
"NPC0246","Lio Sol","prism_student","city_06","fixed_first_clear","echo","talk_to_battle","1732","dlg_npc0246","fixed_world_battle","true","route_city_dungeon","false"
"NPC0247","Mira Maren","field_medic","city_07","fixed_first_clear","echo","talk_to_battle","1749","dlg_npc0247","fixed_world_battle","true","route_city_dungeon","false"
"NPC0248","Nox Tor","storm_sailor","city_08","fixed_first_clear","ember","talk_to_battle","1766","dlg_npc0248","fixed_world_battle","true","route_city_dungeon","false"
"NPC0249","Oren Vale","archive_duelist","city_09","fixed_first_clear","tide","talk_to_battle","1783","dlg_npc0249","fixed_world_battle","true","route_city_dungeon","false"
"NPC0250","Pax Quill","postgame_master","city_10","fixed_first_clear","verdance","talk_to_battle","1800","dlg_npc0250","fixed_world_battle","true","route_city_dungeon","false"
"NPC0251","Quin Nox","route_binder","city_11","fixed_first_clear","stone","talk_to_battle","1817","dlg_npc0251","fixed_world_battle","true","route_city_dungeon","false"
"NPC0252","Rhea Reed","city_binder","city_12","fixed_first_clear","gale","talk_to_battle","1834","dlg_npc0252","fixed_world_battle","true","route_city_dungeon","false"
"NPC0253","Senn Esh","arena_apprentice","city_13","fixed_first_clear","spark","talk_to_battle","1851","dlg_npc0253","fixed_world_battle","true","route_city_dungeon","false"
"NPC0254","Talia Rusk","veyr_scout","city_14","fixed_first_clear","frost","talk_to_battle","1868","dlg_npc0254","fixed_world_battle","true","route_city_dungeon","false"
"NPC0255","Uma Voss","relic_hunter","city_15","fixed_first_clear","metal","talk_to_battle","1885","dlg_npc0255","fixed_world_battle","true","route_city_dungeon","false"
"NPC0256","Venn Rook","prism_student","city_16","fixed_first_clear","shade","talk_to_battle","1902","dlg_npc0256","fixed_world_battle","true","route_city_dungeon","false"
"NPC0257","Wren Fenn","field_medic","city_17","fixed_first_clear","radiant","talk_to_battle","1919","dlg_npc0257","fixed_world_battle","true","route_city_dungeon","false"
"NPC0258","Xara Wren","storm_sailor","city_18","fixed_first_clear","mind","talk_to_battle","1936","dlg_npc0258","fixed_world_battle","true","route_city_dungeon","false"
"NPC0259","Yven Pell","archive_duelist","city_19","fixed_first_clear","echo","talk_to_battle","1953","dlg_npc0259","fixed_world_battle","true","route_city_dungeon","false"
"NPC0260","Zale Thane","postgame_master","city_20","fixed_first_clear","shade","talk_to_battle","1970","dlg_npc0260","fixed_world_battle","true","route_city_dungeon","false"
"NPC0261","Ari Silt","route_binder","city_21","fixed_first_clear","ember","talk_to_battle","1987","dlg_npc0261","fixed_world_battle","true","route_city_dungeon","false"
"NPC0262","Bela Keir","city_binder","city_22","fixed_first_clear","tide","talk_to_battle","2004","dlg_npc0262","fixed_world_battle","true","route_city_dungeon","false"
"NPC0263","Cato Noct","arena_apprentice","city_23","fixed_first_clear","verdance","talk_to_battle","2021","dlg_npc0263","fixed_world_battle","true","route_city_dungeon","false"
"NPC0264","Dena Arc","veyr_scout","city_24","fixed_first_clear","stone","talk_to_battle","2038","dlg_npc0264","fixed_world_battle","true","route_city_dungeon","false"
