"echoform_id","echoform_name","level","technique_id","technique_name","element","source"
"E038","Chimefin","4","TC086","Tide Drift","tide","level_up"
"E038","Chimefin","8","TC170","Tide Blade","tide","level_up"
"E038","Chimefin","12","TC254","Tide Crash","tide","level_up"
"E038","Chimefin","16","TC338","Tide Bloom","tide","level_up"
"E038","Chimefin","20","TC422","Tide Surge","tide","level_up"
"E038","Chimefin","25","TC050","Tide Blade","tide","level_up"
"E038","Chimefin","30","TC134","Tide Crash","tide","level_up"
"E038","Chimefin","36","TC218","Tide Bloom","tide","level_up"
"E038","Chimefin","44","TC302","Tide Surge","tide","level_up"
"E038","Chimefin","52","TC386","Tide Drift","tide","level_up"
"E038","Chimefin","62","TC014","Tide Crash","tide","level_up"
"E039","Flintusk","1","TC015","Verdance Thread","verdance","level_up"
"E039","Flintusk","4","TC116","Metal Drift","metal","level_up"
"E039","Flintusk","8","TC183","Verdance Veil","verdance","level_up"
"E039","Flintusk","12","TC284","Metal Crash","metal","level_up"
"E039","Flintusk","16","TC351","Verdance Nova","verdance","level_up"
"E039","Flintusk","20","TC008","Metal Bloom","metal","level_up"
"E039","Flintusk","25","TC063","Verdance Veil","verdance","level_up"
"E039","Flintusk","30","TC176","Metal Drift","metal","level_up"
"E039","Flintusk","36","TC231","Verdance Nova","verdance","level_up"
"E039","Flintusk","44","TC344","Metal Crash","metal","level_up"
"E039","Flintusk","52","TC399","Verdance Ward","verdance","level_up"
"E039","Flintusk","62","TC068","Metal Bloom","metal","level_up"
"E040","Mossgale","1","TC028","Stone Burst","stone","level_up"
"E040","Mossgale","4","TC112","Stone Rift","stone","level_up"
"E040","Mossgale","8","TC196","Stone Field","stone","level_up"
"E040","Mossgale","12","TC280","Stone Lance","stone","level_up"
"E040","Mossgale","16","TC364","Stone Spiral","stone","level_up"
"E040","Mossgale","20","TC448","Stone Burst","stone","level_up"
"E040","Mossgale","25","TC076","Stone Field","stone","level_up"
"E040","Mossgale","30","TC160","Stone Lance","stone","level_up"
"E040","Mossgale","36","TC244","Stone Spiral","stone","level_up"
"E040","Mossgale","44","TC328","Stone Burst","stone","level_up"
"E040","Mossgale","52","TC412","Stone Rift","stone","level_up"
"E040","Mossgale","62","TC040","Stone Lance","stone","level_up"
"E041","Veyrmite","1","TC041","Gale Step","gale","level_up"
"E041","Veyrmite","4","TC125","Gale Crown","gale","level_up"
"E041","Veyrmite","8","TC209","Gale Orbit","gale","level_up"
"E041","Veyrmite","12","TC293","Gale Comet","gale","level_up"
"E041","Veyrmite","16","TC377","Gale Mark","gale","level_up"
"E041","Veyrmite","20","TC005","Gale Crown","gale","level_up"
"E041","Veyrmite","25","TC089","Gale Orbit","gale","level_up"
"E041","Veyrmite","30","TC173","Gale Comet","gale","level_up"
"E041","Veyrmite","36","TC257","Gale Mark","gale","level_up"
"E041","Veyrmite","44","TC341","Gale Step","gale","level_up"
"E041","Veyrmite","52","TC425","Gale Crown","gale","level_up"
"E041","Veyrmite","62","TC053","Gale Comet","gale","level_up"
"E042","Opalyn","1","TC054","Spark Bind","spark","level_up"
"E042","Opalyn","4","TC155","Mind Crown","mind","level_up"
"E042","Opalyn","8","TC222","Spark Howl","spark","level_up"
"E042","Opalyn","12","TC323","Mind Comet","mind","level_up"
"E042","Opalyn","16","TC390","Spark Needle","spark","level_up"
"E042","Opalyn","20","TC047","Mind Mark","mind","level_up"
"E042","Opalyn","25","TC102","Spark Howl","spark","level_up"
"E042","Opalyn","30","TC215","Mind Crown","mind","level_up"
"E042","Opalyn","36","TC270","Spark Needle","spark","level_up"
"E042","Opalyn","44","TC383","Mind Comet","mind","level_up"
"E042","Opalyn","52","TC438","Spark Rush","spark","level_up"
"E042","Opalyn","62","TC107","Mind Mark","mind","level_up"
"E043","Coppershell","1","TC079","Frost Song","frost","level_up"
"E043","Coppershell","4","TC163","Frost Guard","frost","level_up"
"E043","Coppershell","8","TC247","Frost Fang","frost","level_up"
"E043","Coppershell","12","TC331","Frost Snap","frost","level_up"
"E043","Coppershell","16","TC415","Frost Mirror","frost","level_up"
"E043","Coppershell","20","TC055","Frost Mirror","frost","level_up"
"E043","Coppershell","25","TC139","Frost Song","frost","level_up"
"E043","Coppershell","30","TC223","Frost Guard","frost","level_up"
"E043","Coppershell","36","TC307","Frost Fang","frost","level_up"
"E043","Coppershell","44","TC391","Frost Snap","frost","level_up"
"E043","Coppershell","52","TC031","Frost Snap","frost","level_up"
"E043","Coppershell","62","TC115","Frost Mirror","frost","level_up"
"E044","Rillshade","1","TC092","Metal Surge","metal","level_up"
"E044","Rillshade","4","TC176","Metal Drift","metal","level_up"
"E044","Rillshade","8","TC260","Metal Blade","metal","level_up"
"E044","Rillshade","12","TC344","Metal Crash","metal","level_up"
"E044","Rillshade","16","TC428","Metal Bloom","metal","level_up"
"E044","Rillshade","20","TC068","Metal Bloom","metal","level_up"
"E044","Rillshade","25","TC152","Metal Surge","metal","level_up"
"E044","Rillshade","30","TC236","Metal Drift","metal","level_up"
"E044","Rillshade","36","TC320","Metal Blade","metal","level_up"
"E044","Rillshade","44","TC404","Metal Crash","metal","level_up"
"E044","Rillshade","52","TC044","Metal Crash","metal","level_up"
"E044","Rillshade","62","TC128","Metal Bloom","metal","level_up"
"E045","Sunquill","1","TC105","Shade Thread","shade","level_up"
"E045","Sunquill","4","TC170","Tide Blade","tide","level_up"
"E045","Sunquill","8","TC273","Shade Veil","shade","level_up"
"E045","Sunquill","12","TC338","Tide Bloom","tide","level_up"
"E045","Sunquill","16","TC441","Shade Nova","shade","level_up"
"E045","Sunquill","20","TC050","Tide Blade","tide","level_up"
"E045","Sunquill","25","TC165","Shade Thread","shade","level_up"
"E045","Sunquill","30","TC218","Tide Bloom","tide","level_up"
"E045","Sunquill","36","TC333","Shade Veil","shade","level_up"
"E045","Sunquill","44","TC386","Tide Drift","tide","level_up"
"E045","Sunquill","52","TC057","Shade Aegis","shade","level_up"
"E045","Sunquill","62","TC098","Tide Bloom","tide","level_up"
"E046","Frosthorn","1","TC118","Radiant Burst","radiant","level_up"
"E046","Frosthorn","4","TC202","Radiant Rift","radiant","level_up"
"E046","Frosthorn","8","TC286","Radiant Field","radiant","level_up"
"E046","Frosthorn","12","TC370","Radiant Lance","radiant","level_up"
"E046","Frosthorn","16","TC010","Radiant Lance","radiant","level_up"
"E046","Frosthorn","20","TC094","Radiant Spiral","radiant","level_up"
"E046","Frosthorn","25","TC178","Radiant Burst","radiant","level_up"
"E046","Frosthorn","30","TC262","Radiant Rift","radiant","level_up"
"E046","Frosthorn","36","TC346","Radiant Field","radiant","level_up"
"E046","Frosthorn","44","TC430","Radiant Lance","radiant","level_up"
"E046","Frosthorn","52","TC070","Radiant Lance","radiant","level_up"
"E046","Frosthorn","62","TC154","Radiant Spiral","radiant","level_up"
"E047","Wirevole","1","TC131","Mind Step","mind","level_up"
"E047","Wirevole","4","TC215","Mind Crown","mind","level_up"
"E047","Wirevole","8","TC299","Mind Orbit","mind","level_up"
"E047","Wirevole","12","TC383","Mind Comet","mind","level_up"
"E047","Wirevole","16","TC023","Mind Comet","mind","level_up"
"E047","Wirevole","20","TC107","Mind Mark","mind","level_up"
"E047","Wirevole","25","TC191","Mind Step","mind","level_up"
"E047","Wirevole","30","TC275","Mind Crown","mind","level_up"
"E047","Wirevole","36","TC359","Mind Orbit","mind","level_up"
"E047","Wirevole","44","TC443","Mind Comet","mind","level_up"
"E047","Wirevole","52","TC083","Mind Comet","mind","level_up"
"E047","Wirevole","62","TC167","Mind Mark","mind","level_up"
"E048","Stonefin","1","TC144","Echo Bind","echo","level_up"
"E048","Stonefin","4","TC209","Gale Orbit","gale","level_up"
"E048","Stonefin","8","TC312","Echo Howl","echo","level_up"
"E048","Stonefin","12","TC377","Gale Mark","gale","level_up"
"E048","Stonefin","16","TC036","Echo Pulse","echo","level_up"
"E048","Stonefin","20","TC089","Gale Orbit","gale","level_up"
"E048","Stonefin","25","TC204","Echo Bind","echo","level_up"
"E048","Stonefin","30","TC257","Gale Mark","gale","level_up"
"E048","Stonefin","36","TC372","Echo Howl","echo","level_up"
"E048","Stonefin","44","TC425","Gale Crown","gale","level_up"
"E048","Stonefin","52","TC096","Echo Pulse","echo","level_up"
"E048","Stonefin","62","TC137","Gale Mark","gale","level_up"
"E049","Murkawn","1","TC133","Ember Guard","ember","level_up"
"E049","Murkawn","4","TC217","Ember Fang","ember","level_up"
"E049","Murkawn","8","TC301","Ember Snap","ember","level_up"
"E049","Murkawn","12","TC385","Ember Mirror","ember","level_up"
"E049","Murkawn","16","TC013","Ember Guard","ember","level_up"
"E049","Murkawn","20","TC097","Ember Fang","ember","level_up"
"E049","Murkawn","25","TC181","Ember Snap","ember","level_up"
"E049","Murkawn","30","TC265","Ember Mirror","ember","level_up"
"E049","Murkawn","36","TC349","Ember Song","ember","level_up"
"E049","Murkawn","44","TC433","Ember Guard","ember","level_up"
"E049","Murkawn","52","TC061","Ember Snap","ember","level_up"
"E049","Murkawn","62","TC145","Ember Mirror","ember","level_up"
"E050","Bellroot","1","TC146","Tide Drift","tide","level_up"
"E050","Bellroot","4","TC230","Tide Blade","tide","level_up"
"E050","Bellroot","8","TC314","Tide Crash","tide","level_up"
"E050","Bellroot","12","TC398","Tide Bloom","tide","level_up"
"E050","Bellroot","16","TC026","Tide Drift","tide","level_up"
"E050","Bellroot","20","TC110","Tide Blade","tide","level_up"
"E050","Bellroot","25","TC194","Tide Crash","tide","level_up"
"E050","Bellroot","30","TC278","Tide Bloom","tide","level_up"
"E050","Bellroot","36","TC362","Tide Surge","tide","level_up"
"E050","Bellroot","44","TC446","Tide Drift","tide","level_up"
"E050","Bellroot","52","TC074","Tide Crash","tide","level_up"
"E050","Bellroot","62","TC158","Tide Bloom","tide","level_up"
"E051","Axolume","1","TC159","Verdance Ward","verdance","level_up"
"E051","Axolume","4","TC260","Metal Blade","metal","level_up"
"E051","Axolume","8","TC327","Verdance Aegis","verdance","level_up"
"E051","Axolume","12","TC428","Metal Bloom","metal","level_up"
"E051","Axolume","16","TC039","Verdance Ward","verdance","level_up"
"E051","Axolume","20","TC152","Metal Surge","metal","level_up"
"E051","Axolume","25","TC207","Verdance Aegis","verdance","level_up"
"E051","Axolume","30","TC320","Metal Blade","metal","level_up"
"E051","Axolume","36","TC375","Verdance Thread","verdance","level_up"
"E051","Axolume","44","TC044","Metal Crash","metal","level_up"
"E051","Axolume","52","TC087","Verdance Aegis","verdance","level_up"
"E051","Axolume","62","TC212","Metal Surge","metal","level_up"
"E052","Emberlyn","1","TC172","Stone Rift","stone","level_up"
"E052","Emberlyn","4","TC256","Stone Field","stone","level_up"
"E052","Emberlyn","8","TC340","Stone Lance","stone","level_up"
"E052","Emberlyn","12","TC424","Stone Spiral","stone","level_up"
"E052","Emberlyn","16","TC052","Stone Rift","stone","level_up"
"E052","Emberlyn","20","TC136","Stone Field","stone","level_up"
"E052","Emberlyn","25","TC220","Stone Lance","stone","level_up"
"E052","Emberlyn","30","TC304","Stone Spiral","stone","level_up"
"E052","Emberlyn","36","TC388","Stone Burst","stone","level_up"
"E052","Emberlyn","44","TC016","Stone Field","stone","level_up"
"E052","Emberlyn","52","TC100","Stone Lance","stone","level_up"
"E052","Emberlyn","62","TC184","Stone Spiral","stone","level_up"
"E053","Galebit","1","TC185","Gale Crown","gale","level_up"
"E053","Galebit","4","TC269","Gale Orbit","gale","level_up"
"E053","Galebit","8","TC353","Gale Comet","gale","level_up"
"E053","Galebit","12","TC437","Gale Mark","gale","level_up"
"E053","Galebit","16","TC065","Gale Crown","gale","level_up"
"E053","Galebit","20","TC149","Gale Orbit","gale","level_up"
"E053","Galebit","25","TC233","Gale Comet","gale","level_up"
"E053","Galebit","30","TC317","Gale Mark","gale","level_up"
"E053","Galebit","36","TC401","Gale Step","gale","level_up"
"E053","Galebit","44","TC029","Gale Orbit","gale","level_up"
"E053","Galebit","52","TC113","Gale Comet","gale","level_up"
"E053","Galebit","62","TC197","Gale Mark","gale","level_up"
"E054","Glintoad","1","TC198","Spark Rush","spark","level_up"
"E054","Glintoad","4","TC299","Mind Orbit","mind","level_up"
"E054","Glintoad","8","TC366","Spark Pulse","spark","level_up"
"E054","Glintoad","12","TC023","Mind Comet","mind","level_up"
"E054","Glintoad","16","TC078","Spark Rush","spark","level_up"
"E054","Glintoad","20","TC191","Mind Step","mind","level_up"
"E054","Glintoad","25","TC246","Spark Pulse","spark","level_up"
"E054","Glintoad","30","TC359","Mind Orbit","mind","level_up"
"E054","Glintoad","36","TC414","Spark Bind","spark","level_up"
"E054","Glintoad","44","TC083","Mind Comet","mind","level_up"
"E054","Glintoad","52","TC126","Spark Pulse","spark","level_up"
"E054","Glintoad","62","TC251","Mind Step","mind","level_up"
"E055","Reedstag","1","TC223","Frost Guard","frost","level_up"
"E055","Reedstag","4","TC307","Frost Fang","frost","level_up"
"E055","Reedstag","8","TC391","Frost Snap","frost","level_up"
"E055","Reedstag","12","TC031","Frost Snap","frost","level_up"
"E055","Reedstag","16","TC115","Frost Mirror","frost","level_up"
"E055","Reedstag","20","TC199","Frost Song","frost","level_up"
"E055","Reedstag","25","TC283","Frost Guard","frost","level_up"
"E055","Reedstag","30","TC367","Frost Fang","frost","level_up"
"E055","Reedstag","36","TC007","Frost Fang","frost","level_up"
"E055","Reedstag","44","TC091","Frost Snap","frost","level_up"
"E055","Reedstag","52","TC175","Frost Mirror","frost","level_up"
"E055","Reedstag","62","TC259","Frost Song","frost","level_up"
"E056","Ironpup","1","TC236","Metal Drift","metal","level_up"
"E056","Ironpup","4","TC320","Metal Blade","metal","level_up"
"E056","Ironpup","8","TC404","Metal Crash","metal","level_up"
"E056","Ironpup","12","TC044","Metal Crash","metal","level_up"
"E056","Ironpup","16","TC128","Metal Bloom","metal","level_up"
"E056","Ironpup","20","TC212","Metal Surge","metal","level_up"
"E056","Ironpup","25","TC296","Metal Drift","metal","level_up"
"E056","Ironpup","30","TC380","Metal Blade","metal","level_up"
"E056","Ironpup","36","TC020","Metal Blade","metal","level_up"
"E056","Ironpup","44","TC104","Metal Crash","metal","level_up"
"E056","Ironpup","52","TC188","Metal Bloom","metal","level_up"
"E056","Ironpup","62","TC272","Metal Surge","metal","level_up"
"E057","Shadekin","1","TC249","Shade Ward","shade","level_up"
"E057","Shadekin","4","TC314","Tide Crash","tide","level_up"
"E057","Shadekin","8","TC417","Shade Aegis","shade","level_up"
"E057","Shadekin","12","TC026","Tide Drift","tide","level_up"
"E057","Shadekin","16","TC141","Shade Nova","shade","level_up"
"E057","Shadekin","20","TC194","Tide Crash","tide","level_up"
"E057","Shadekin","25","TC309","Shade Ward","shade","level_up"
"E057","Shadekin","30","TC362","Tide Surge","tide","level_up"
"E057","Shadekin","36","TC033","Shade Veil","shade","level_up"
"E057","Shadekin","44","TC074","Tide Crash","tide","level_up"
"E057","Shadekin","52","TC201","Shade Nova","shade","level_up"
"E057","Shadekin","62","TC242","Tide Surge","tide","level_up"
"E058","Mindmoth","1","TC262","Radiant Rift","radiant","level_up"
"E058","Mindmoth","4","TC346","Radiant Field","radiant","level_up"
"E058","Mindmoth","8","TC430","Radiant Lance","radiant","level_up"
"E058","Mindmoth","12","TC070","Radiant Lance","radiant","level_up"
"E058","Mindmoth","16","TC154","Radiant Spiral","radiant","level_up"
"E058","Mindmoth","20","TC238","Radiant Burst","radiant","level_up"
"E058","Mindmoth","25","TC322","Radiant Rift","radiant","level_up"
"E058","Mindmoth","30","TC406","Radiant Field","radiant","level_up"
"E058","Mindmoth","36","TC046","Radiant Field","radiant","level_up"
"E058","Mindmoth","44","TC130","Radiant Lance","radiant","level_up"
"E058","Mindmoth","52","TC214","Radiant Spiral","radiant","level_up"
"E058","Mindmoth","62","TC298","Radiant Burst","radiant","level_up"
"E059","Voltcrab","1","TC275","Mind Crown","mind","level_up"
"E059","Voltcrab","4","TC359","Mind Orbit","mind","level_up"
"E059","Voltcrab","8","TC443","Mind Comet","mind","level_up"
"E059","Voltcrab","12","TC083","Mind Comet","mind","level_up"
"E059","Voltcrab","16","TC167","Mind Mark","mind","level_up"
"E059","Voltcrab","20","TC251","Mind Step","mind","level_up"
"E059","Voltcrab","25","TC335","Mind Crown","mind","level_up"
"E059","Voltcrab","30","TC419","Mind Orbit","mind","level_up"
"E059","Voltcrab","36","TC059","Mind Orbit","mind","level_up"
"E059","Voltcrab","44","TC143","Mind Comet","mind","level_up"
"E059","Voltcrab","52","TC227","Mind Mark","mind","level_up"
"E059","Voltcrab","62","TC311","Mind Step","mind","level_up"
"E060","Sootwing","1","TC288","Echo Rush","echo","level_up"
"E060","Sootwing","4","TC353","Gale Comet","gale","level_up"
"E060","Sootwing","8","TC012","Echo Howl","echo","level_up"
"E060","Sootwing","12","TC065","Gale Crown","gale","level_up"
"E060","Sootwing","16","TC180","Echo Needle","echo","level_up"
"E060","Sootwing","20","TC233","Gale Comet","gale","level_up"
"E060","Sootwing","25","TC348","Echo Rush","echo","level_up"
"E060","Sootwing","30","TC401","Gale Step","gale","level_up"
