"npc_id","npc_name","world_role","placed_in_world","team_size","level_policy","base_level","can_scale_to_player","species_1","species_2","species_3","species_4","species_5","species_6","contains_legendary","held_item_tier","ai_tier"
"NPC0219","Kira Pell","fixed_world_battle","true","3","fixed_first_clear","27","false","E226","E255","E284","","","","false","none","normal"
"NPC0220","Lio Thane","fixed_world_battle","true","4","fixed_first_clear","31","true","E246","E275","E019","E048","","","false","none","normal"
"NPC0221","Mira Silt","fixed_world_battle","true","4","fixed_first_clear","35","true","E266","E010","E039","E068","","","false","none","normal"
"NPC0222","Nox Keir","fixed_world_battle","true","4","fixed_first_clear","39","true","E001","E030","E059","E088","","","false","standard","normal"
"NPC0223","Oren Noct","fixed_world_battle","true","4","fixed_first_clear","43","true","E021","E050","E079","E108","","","false","standard","normal"
"NPC0224","Pax Arc","fixed_world_battle","true","4","fixed_first_clear","39","true","E041","E070","E099","E128","","","false","standard","normal"
"NPC0225","Quin Holt","fixed_world_battle","true","4","fixed_first_clear","43","true","E061","E090","E119","E148","","","false","standard","smart"
"NPC0226","Rhea Sol","fixed_world_battle","true","4","fixed_first_clear","47","true","E081","E110","E139","E168","","","false","standard","smart"
"NPC0227","Senn Maren","fixed_world_battle","true","4","fixed_first_clear","51","true","E101","E130","E159","E188","","","false","standard","smart"
"NPC0228","Talia Tor","fixed_world_battle","true","5","fixed_first_clear","55","true","E121","E150","E179","E208","E237","","false","standard","smart"
"NPC0229","Uma Vale","fixed_world_battle","true","5","fixed_first_clear","59","true","E141","E170","E199","E228","E257","","false","standard","smart"
"NPC0230","Venn Quill","fixed_world_battle","true","5","fixed_first_clear","63","true","E161","E190","E219","E248","E277","","false","standard","smart"
"NPC0231","Wren Nox","fixed_world_battle","true","5","fixed_first_clear","67","true","E181","E210","E239","E268","E012","","false","standard","smart"
"NPC0232","Xara Reed","fixed_world_battle","true","5","fixed_first_clear","63","true","E201","E230","E259","E003","E032","","false","standard","smart"
"NPC0233","Yven Esh","fixed_world_battle","true","5","fixed_first_clear","67","true","E221","E250","E279","E023","E052","","false","standard","smart"
"NPC0234","Zale Rusk","fixed_world_battle","true","5","fixed_first_clear","71","true","E241","E270","E014","E043","E072","","false","standard","smart"
"NPC0235","Ari Voss","fixed_world_battle","true","6","fixed_first_clear","75","true","E261","E005","E034","E063","E092","E121","false","advanced","expert"
"NPC0236","Bela Rook","fixed_world_battle","true","6","fixed_first_clear","79","true","E281","E025","E054","E083","E112","E141","false","advanced","expert"
"NPC0237","Cato Fenn","fixed_world_battle","true","6","fixed_first_clear","83","true","E016","E045","E074","E103","E132","E161","false","advanced","expert"
"NPC0238","Dena Wren","fixed_world_battle","true","6","fixed_first_clear","87","true","E036","E065","E094","E123","E152","E181","false","advanced","expert"
"NPC0239","Eron Pell","fixed_world_battle","true","6","fixed_first_clear","91","true","E056","E085","E114","E143","E172","E201","false","advanced","expert"
"NPC0240","Fia Thane","fixed_world_battle","true","6","fixed_first_clear","87","true","E076","E105","E134","E163","E192","E221","false","advanced","expert"
"NPC0241","Garr Silt","fixed_world_battle","true","2","fixed_first_clear","3","false","E276","E020","","","","","false","none","basic"
"NPC0242","Hale Keir","fixed_world_battle","true","2","fixed_first_clear","5","false","E011","E040","","","","","false","none","basic"
"NPC0243","Ira Noct","fixed_world_battle","true","2","fixed_first_clear","9","false","E031","E060","","","","","false","none","basic"
"NPC0244","Juno Arc","fixed_world_battle","true","3","fixed_first_clear","13","false","E051","E080","E109","","","","false","none","basic"
"NPC0245","Kira Holt","fixed_world_battle","true","3","fixed_first_clear","17","false","E071","E100","E129","","","","false","none","basic"
"NPC0246","Lio Sol","fixed_world_battle","true","3","fixed_first_clear","21","false","E091","E120","E149","","","","false","none","normal"
"NPC0247","Mira Maren","fixed_world_battle","true","3","fixed_first_clear","25","false","E111","E140","E169","","","","false","none","normal"
"NPC0248","Nox Tor","fixed_world_battle","true","3","fixed_first_clear","21","false","E131","E160","E189","","","","false","none","normal"
"NPC0249","Oren Vale","fixed_world_battle","true","3","fixed_first_clear","25","false","E151","E180","E209","","","","false","none","normal"
"NPC0250","Pax Quill","fixed_world_battle","true","4","fixed_first_clear","29","true","E171","E200","E229","E258","","","false","none","normal"
"NPC0251","Quin Nox","fixed_world_battle","true","4","fixed_first_clear","33","true","E191","E220","E249","E278","","","false","none","normal"
"NPC0252","Rhea Reed","fixed_world_battle","true","4","fixed_first_clear","37","true","E211","E240","E269","E013","","","false","standard","normal"
"NPC0253","Senn Esh","fixed_world_battle","true","4","fixed_first_clear","41","true","E231","E260","E004","E033","","","false","standard","normal"
"NPC0254","Talia Rusk","fixed_world_battle","true","4","fixed_first_clear","45","true","E251","E280","E024","E053","","","false","standard","normal"
"NPC0255","Uma Voss","fixed_world_battle","true","4","fixed_first_clear","49","true","E271","E015","E044","E073","","","false","standard","smart"
"NPC0256","Venn Rook","fixed_world_battle","true","4","fixed_first_clear","45","true","E006","E035","E064","E093","","","false","standard","smart"
"NPC0257","Wren Fenn","fixed_world_battle","true","4","fixed_first_clear","49","true","E026","E055","E084","E113","","","false","standard","smart"
"NPC0258","Xara Wren","fixed_world_battle","true","5","fixed_first_clear","53","true","E046","E075","E104","E133","E162","","false","standard","smart"
"NPC0259","Yven Pell","fixed_world_battle","true","5","fixed_first_clear","57","true","E066","E095","E124","E153","E182","","false","standard","smart"
"NPC0260","Zale Thane","fixed_world_battle","true","5","fixed_first_clear","61","true","E086","E115","E144","E173","E202","","false","standard","smart"
"NPC0261","Ari Silt","fixed_world_battle","true","5","fixed_first_clear","65","true","E106","E135","E164","E193","E222","","false","standard","smart"
"NPC0262","Bela Keir","fixed_world_battle","true","5","fixed_first_clear","69","true","E126","E155","E184","E213","E242","","false","standard","smart"
"NPC0263","Cato Noct","fixed_world_battle","true","5","fixed_first_clear","73","true","E146","E175","E204","E233","E262","","false","standard","smart"
"NPC0264","Dena Arc","fixed_world_battle","true","5","fixed_first_clear","69","true","E166","E195","E224","E253","E282","","false","standard","smart"
"NPC0265","Eron Holt","fixed_world_battle","true","6","fixed_first_clear","73","true","E186","E215","E244","E273","E017","E046","false","advanced","expert"
"NPC0266","Fia Sol","fixed_world_battle","true","6","fixed_first_clear","77","true","E206","E235","E264","E008","E037","E066","false","advanced","expert"
"NPC0267","Garr Maren","fixed_world_battle","true","6","fixed_first_clear","81","true","E226","E255","E284","E028","E057","E086","false","advanced","expert"
"NPC0268","Hale Tor","fixed_world_battle","true","6","fixed_first_clear","85","true","E246","E275","E019","E048","E077","E106","false","advanced","expert"
"NPC0269","Ira Vale","fixed_world_battle","true","6","fixed_first_clear","89","true","E266","E010","E039","E068","E097","E126","false","advanced","expert"
"NPC0270","Juno Quill","fixed_world_battle","true","6","fixed_first_clear","93","true","E001","E030","E059","E088","E117","E146","false","advanced","expert"
"NPC0271","Kira Nox","fixed_world_battle","true","2","fixed_first_clear","7","false","E201","E230","","","","","false","none","basic"
"NPC0272","Lio Reed","fixed_world_battle","true","2","fixed_first_clear","3","false","E221","E250","","","","","false","none","basic"
"NPC0273","Mira Esh","fixed_world_battle","true","2","fixed_first_clear","7","false","E241","E270","","","","","false","none","basic"
"NPC0274","Nox Rusk","fixed_world_battle","true","3","fixed_first_clear","11","false","E261","E005","E034","","","","false","none","basic"
"NPC0275","Oren Voss","fixed_world_battle","true","3","fixed_first_clear","15","false","E281","E025","E054","","","","false","none","basic"
"NPC0276","Pax Rook","fixed_world_battle","true","3","fixed_first_clear","19","false","E016","E045","E074","","","","false","none","normal"
"NPC0277","Quin Fenn","fixed_world_battle","true","3","fixed_first_clear","23","false","E036","E065","E094","","","","false","none","normal"
"NPC0278","Rhea Wren","fixed_world_battle","true","3","fixed_first_clear","27","false","E056","E085","E114","","","","false","none","normal"
"NPC0279","Senn Pell","fixed_world_battle","true","3","fixed_first_clear","31","false","E076","E105","E134","","","","false","none","normal"
"NPC0280","Talia Thane","fixed_world_battle","true","4","fixed_first_clear","27","true","E096","E125","E154","E183","","","false","none","normal"
"NPC0281","Uma Silt","fixed_world_battle","true","4","fixed_first_clear","31","true","E116","E145","E174","E203","","","false","none","normal"
"NPC0282","Venn Keir","fixed_world_battle","true","4","fixed_first_clear","35","true","E136","E165","E194","E223","","","false","standard","normal"
"NPC0283","Wren Noct","fixed_world_battle","true","4","fixed_first_clear","39","true","E156","E185","E214","E243","","","false","standard","normal"
"NPC0284","Xara Arc","fixed_world_battle","true","4","fixed_first_clear","43","true","E176","E205","E234","E263","","","false","standard","normal"
"NPC0285","Yven Holt","fixed_world_battle","true","4","fixed_first_clear","47","true","E196","E225","E254","E283","","","false","standard","smart"
"NPC0286","Zale Sol","fixed_world_battle","true","4","fixed_first_clear","51","true","E216","E245","E274","E018","","","false","standard","smart"
"NPC0287","Ari Maren","fixed_world_battle","true","4","fixed_first_clear","55","true","E236","E265","E009","E038","","","false","standard","smart"
"NPC0288","Bela Tor","fixed_world_battle","true","5","fixed_first_clear","51","true","E256","E285","E029","E058","E087","","false","standard","smart"
"NPC0289","Cato Vale","fixed_world_battle","true","5","fixed_first_clear","55","true","E276","E020","E049","E078","E107","","false","standard","smart"
"NPC0290","Dena Quill","fixed_world_battle","true","5","fixed_first_clear","59","true","E011","E040","E069","E098","E127","","false","standard","smart"
"NPC0291","Eron Nox","fixed_world_battle","true","5","fixed_first_clear","63","true","E031","E060","E089","E118","E147","","false","standard","smart"
"NPC0292","Fia Reed","fixed_world_battle","true","5","fixed_first_clear","67","true","E051","E080","E109","E138","E167","","false","standard","smart"
"NPC0293","Garr Esh","fixed_world_battle","true","5","fixed_first_clear","71","true","E071","E100","E129","E158","E187","","false","standard","smart"
"NPC0294","Hale Rusk","fixed_world_battle","true","5","fixed_first_clear","75","true","E091","E120","E149","E178","E207","","false","standard","smart"
"NPC0295","Ira Voss","fixed_world_battle","true","6","fixed_first_clear","79","true","E111","E140","E169","E198","E227","E256","false","advanced","expert"
"NPC0296","Juno Rook","fixed_world_battle","true","6","fixed_first_clear","75","true","E131","E160","E189","E218","E247","E276","false","advanced","expert"
"NPC0297","Kira Fenn","fixed_world_battle","true","6","fixed_first_clear","79","true","E151","E180","E209","E238","E267","E011","false","advanced","expert"
"NPC0298","Lio Wren","fixed_world_battle","true","6","fixed_first_clear","83","true","E171","E200","E229","E258","E002","E031","false","advanced","expert"
"NPC0299","Mira Pell","fixed_world_battle","true","6","fixed_first_clear","87","true","E191","E220","E249","E278","E022","E051","false","advanced","expert"
"NPC0300","Nox Thane","fixed_world_battle","true","6","fixed_first_clear","91","true","E211","E240","E269","E013","E042","E071","false","advanced","expert"
"NPC0301","Oren Silt","fixed_world_battle","true","2","story_plus_party_scaled","5","false","E126","E155","","","","","false","none","basic"
"NPC0302","Pax Keir","fixed_world_battle","true","2","story_plus_party_scaled","9","false","E146","E175","","","","","false","none","basic"
"NPC0303","Quin Noct","fixed_world_battle","true","2","story_plus_party_scaled","13","false","E166","E195","","","","","false","none","basic"
"NPC0304","Rhea Arc","fixed_world_battle","true","3","story_plus_party_scaled","9","false","E186","E215","E244","","","","false","none","basic"
"NPC0305","Senn Holt","fixed_world_battle","true","3","story_plus_party_scaled","13","false","E206","E235","E264","","","","false","none","basic"
"NPC0306","Talia Sol","fixed_world_battle","true","3","story_plus_party_scaled","17","false","E226","E255","E284","","","","false","none","normal"
